user_id,recommendations,recommended_categories,purchased_products,purchased_categories,precision@k
4651,"[6136, 3337, 4439, 7215, 193]","['Food', 'Audio', 'Smart Home']","[5, 6, 7, 9, 10, 15, 8, 8]","['Audio', 'Food', 'Smart Home']",0.95
4656,"[813, 7693, 9921, 4727, 3455]","['Toys', 'Kitchen']","[1, 2, 1, 1]","['Toys', 'Kitchen']",1.0
4657,"[6136, 5369, 813, 4372, 3160]","['Home', 'Food', 'Toys', 'Fitness', 'Electronics']","[14, 13, 6, 11, 13, 9, 6, 5, 1]","['Home', 'Food', 'Audio', 'Toys', 'Fitness', 'Electronics']",0.95
4660,"[6136, 7215, 2277, 8138, 9599]",['Food'],[10],['Food'],1.0
4661,"[813, 4727, 4720, 9447, 3910]",['Toys'],[1],['Toys'],0.95
4664,"[4439, 8479, 9511, 6240, 9019]",['Audio'],[5],['Audio'],0.95
4667,"[7693, 9921, 3455, 9504, 7500]",['Kitchen'],[2],['Kitchen'],0.95
4671,"[4439, 8479, 9511, 6240, 9019]",['Audio'],[5],['Audio'],1.0
4673,"[6136, 7215, 2277, 8138, 9599]",['Food'],[3],['Food'],0.95
4677,"[7693, 9921, 3455, 9504, 7500]",['Kitchen'],[2],['Kitchen'],1.0
4679,"[7693, 9921, 3455, 9504, 7500]",['Kitchen'],[2],['Kitchen'],1.0
4683,"[6136, 7215, 2277, 8138, 9599]",['Food'],[7],['Food'],0.95
4684,"[3337, 193, 9822, 2127, 5314]",['Smart Home'],[8],['Smart Home'],0.95
4688,"[6136, 7215, 2277, 8138, 9599]",['Food'],"[3, 3]",['Food'],1.0
4691,"[6136, 7215, 2277, 8138, 9599]",['Food'],[10],['Food'],1.0
4692,"[7693, 9921, 3455, 9504, 7500]",['Kitchen'],[4],['Kitchen'],1.0
4696,"[6136, 7693, 3160, 3337, 7215]","['Kitchen', 'Food', 'Electronics', 'Smart Home']","[4, 12, 9, 13, 2, 8, 6, 4, 15]","['Kitchen', 'Food', 'Electronics', 'Smart Home']",0.95
4698,"[6136, 7215, 2277, 8138, 9599]",['Food'],[9],['Food'],0.95
4700,"[4439, 8479, 9511, 6240, 9019]",['Audio'],[5],['Audio'],0.95
4702,"[6136, 7215, 2277, 8138, 9599]",['Food'],[3],['Food'],0.95
4705,"[6136, 813, 7693, 3160, 4439]","['Food', 'Audio', 'Toys', 'Kitchen', 'Electronics']","[2, 13, 5, 9, 4, 1, 9, 6, 9, 12]","['Audio', 'Food', 'Toys', 'Kitchen', 'Electronics']",0.95
4710,"[813, 4727, 4720, 9447, 3910]",['Toys'],[1],['Toys'],0.95
4715,"[6136, 5369, 813, 7693, 3337]","['Home', 'Food', 'Smart Home', 'Toys', 'Kitchen']","[1, 2, 4, 8, 9, 14, 4, 2, 9, 4]","['Home', 'Food', 'Smart Home', 'Toys', 'Kitchen']",0.95
4723,"[193, 6136, 5369, 3337, 4439]","['Food', 'Audio', 'Home', 'Smart Home']","[10, 15, 8, 8, 5, 14, 5, 10, 7]","['Food', 'Audio', 'Home', 'Smart Home']",0.95
4724,"[4439, 8479, 9511, 6240, 9019]",['Audio'],[5],['Audio'],0.95
4726,"[6136, 813, 4372, 7693, 4439]","['Food', 'Audio', 'Toys', 'Fitness', 'Kitchen']","[10, 11, 5, 2, 1, 15, 11, 12]","['Food', 'Audio', 'Toys', 'Fitness', 'Kitchen']",0.95
4730,"[7693, 9921, 3455, 9504, 7500]",['Kitchen'],[4],['Kitchen'],0.95
4732,"[813, 4727, 4720, 9447, 3910]",['Toys'],[1],['Toys'],0.95
4738,"[7693, 9921, 3455, 9504, 7500]",['Kitchen'],[2],['Kitchen'],1.0
4740,"[6136, 813, 7215, 4727, 2277]","['Toys', 'Food']","[1, 6]","['Toys', 'Food']",0.95
4743,"[6136, 7693, 4439, 7215, 9921]","['Kitchen', 'Food', 'Audio']","[6, 2, 5]","['Kitchen', 'Food', 'Audio']",0.95
4745,"[813, 4727, 4720, 9447, 3910]",['Toys'],[1],['Toys'],1.0
4749,"[6136, 7215, 2277, 8138, 9599]",['Food'],[9],['Food'],0.95
4755,"[6136, 7693, 3337, 4439, 7215]","['Kitchen', 'Food', 'Audio', 'Smart Home']","[7, 7, 2, 5, 10, 2, 3, 9, 4, 8]","['Kitchen', 'Food', 'Audio', 'Smart Home']",0.95
4757,"[6136, 7215, 2277, 8138, 9599]",['Food'],[7],['Food'],0.95
4759,"[7693, 9921, 3455, 9504, 7500]",['Kitchen'],[2],['Kitchen'],0.95
4760,"[813, 4727, 4720, 9447, 3910]",['Toys'],[1],['Toys'],1.0
4765,"[6136, 5369, 7693, 3160, 7215]","['Kitchen', 'Food', 'Electronics', 'Home']","[14, 12, 13, 14, 9, 14, 13, 4, 14]","['Kitchen', 'Home', 'Electronics', 'Food']",0.95
4766,"[6136, 7215, 2277, 8138, 9599]",['Food'],[9],['Food'],0.95
4767,"[3337, 193, 9822, 2127, 6136]","['Food', 'Smart Home']",[8],['Smart Home'],0.9500000000000001
4768,"[6136, 5369, 813, 3160, 4439]","['Home', 'Food', 'Audio', 'Toys', 'Electronics']","[14, 6, 13, 9, 15, 5, 3, 1, 13]","['Home', 'Food', 'Audio', 'Toys', 'Electronics']",0.95
4776,"[6136, 7215, 2277, 8138, 9599]",['Food'],[9],['Food'],0.95
4778,"[6136, 7693, 7215, 9921, 2277]","['Kitchen', 'Food']","[9, 3, 4, 10]","['Kitchen', 'Food']",0.95
4779,"[6136, 7215, 2277, 8138, 9599]",['Food'],[3],['Food'],0.95
4780,"[6136, 813, 7693, 4439, 7215]","['Toys', 'Food', 'Audio', 'Kitchen']","[2, 1, 7, 5]","['Kitchen', 'Food', 'Audio', 'Toys']",0.95
4781,"[6136, 7215, 2277, 8138, 9599]",['Food'],[7],['Food'],0.95
4807,"[7693, 9921, 3455, 9504, 7500]",['Kitchen'],[2],['Kitchen'],1.0
4808,"[6136, 7693, 7215, 9921, 2277]","['Kitchen', 'Food']","[9, 2]","['Kitchen', 'Food']",0.95
4809,"[6136, 7215, 2277, 8138, 9599]",['Food'],[10],['Food'],0.95
4811,"[6136, 7215, 2277, 8138, 9599]",['Food'],"[7, 9, 10]",['Food'],0.95
4813,"[4439, 8479, 9511, 6240, 9019]",['Audio'],[5],['Audio'],0.95
4828,"[6136, 5369, 3160, 3337, 4439]","['Home', 'Food', 'Audio', 'Smart Home', 'Electronics']","[13, 8, 15, 14, 10, 3, 15, 6, 5, 9]","['Home', 'Audio', 'Food', 'Smart Home', 'Electronics']",0.95
4829,"[6136, 7693, 3337, 7215, 9921]","['Kitchen', 'Food', 'Smart Home']","[6, 9, 8, 4]","['Kitchen', 'Food', 'Smart Home']",0.95
4830,"[6136, 5369, 3160, 4439, 7215]","['Food', 'Electronics', 'Home', 'Audio']","[5, 5, 3, 15, 13, 12, 13, 14]","['Audio', 'Electronics', 'Food', 'Home']",0.95
4832,"[6136, 7693, 3337, 4439, 7215]","['Kitchen', 'Food', 'Audio', 'Smart Home']","[2, 8, 5, 2, 5, 9, 3, 8]","['Kitchen', 'Audio', 'Food', 'Smart Home']",0.95
4833,"[6136, 813, 7215, 4727, 2277]","['Toys', 'Food']","[1, 3]","['Toys', 'Food']",0.95
4835,"[7693, 4439, 9921, 8479, 3455]","['Kitchen', 'Audio']","[2, 5]","['Kitchen', 'Audio']",0.95
4836,"[6136, 7215, 2277, 8138, 9599]",['Food'],[10],['Food'],1.0
4849,"[7693, 9921, 3455, 9504, 7500]",['Kitchen'],[2],['Kitchen'],0.95
4856,"[6136, 7215, 2277, 8138, 9599]",['Food'],[10],['Food'],0.95
4869,"[6136, 7215, 2277, 8138, 9599]",['Food'],[10],['Food'],0.95
4870,"[3337, 193, 9822, 2127, 5314]",['Smart Home'],[8],['Smart Home'],0.95
4873,"[6136, 7215, 2277, 8138, 9599]",['Food'],[7],['Food'],0.95
4875,"[7693, 9921, 3455, 9504, 7500]",['Kitchen'],[2],['Kitchen'],0.95
4878,"[6136, 7215, 2277, 8138, 9599]",['Food'],[6],['Food'],0.95
4881,"[6136, 5369, 7693, 3160, 4439]","['Home', 'Food', 'Audio', 'Kitchen', 'Electronics']","[3, 13, 5, 7, 12, 14, 14, 6, 4]","['Home', 'Food', 'Audio', 'Kitchen', 'Electronics']",0.95
4885,"[6136, 4439, 7215, 8479, 2277]","['Food', 'Audio']","[10, 5, 6]","['Food', 'Audio']",0.95
4886,"[6136, 7215, 2277, 8138, 9599]",['Food'],[3],['Food'],1.0
4887,"[6136, 7215, 2277, 8138, 9599]",['Food'],[6],['Food'],0.95
4888,"[6136, 813, 4372, 7693, 4439]","['Food', 'Audio', 'Toys', 'Fitness', 'Kitchen']","[4, 1, 5, 1, 12, 11, 7, 15, 4, 10]","['Audio', 'Food', 'Toys', 'Fitness', 'Kitchen']",0.95
4890,"[6136, 7215, 2277, 8138, 9599]",['Food'],[3],['Food'],1.0
4892,"[6136, 4439, 7215, 8479, 2277]","['Food', 'Audio']","[10, 6, 5]","['Food', 'Audio']",0.95
4897,"[6136, 813, 4439, 7215, 4727]","['Toys', 'Food', 'Audio']","[1, 5, 9, 3]","['Toys', 'Audio', 'Food']",0.95
4902,"[7693, 9921, 3455, 9504, 7500]",['Kitchen'],[4],['Kitchen'],1.0
4905,"[6136, 4439, 7215, 8479, 2277]","['Food', 'Audio']","[5, 10, 6, 6]","['Audio', 'Food']",0.95
4914,"[6136, 7215, 2277, 8138, 9599]",['Food'],"[3, 9, 10, 7]",['Food'],0.95
4917,"[6136, 5369, 813, 7693, 4439]","['Home', 'Food', 'Audio', 'Toys', 'Kitchen']","[10, 10, 2, 9, 14, 1, 3, 3, 5]","['Home', 'Food', 'Audio', 'Toys', 'Kitchen']",0.95
4918,"[3337, 193, 9822, 2127, 6136]","['Food', 'Smart Home']",[8],['Smart Home'],0.9500000000000001
4920,"[7693, 9921, 3455, 9504, 7500]",['Kitchen'],[2],['Kitchen'],1.0
4924,"[6136, 7215, 2277, 8138, 9599]",['Food'],[9],['Food'],0.95
4927,"[3337, 193, 9822, 2127, 6136]","['Food', 'Smart Home']",[8],['Smart Home'],0.9500000000000001
4928,"[6136, 5369, 813, 4372, 7693]","['Home', 'Food', 'Toys', 'Fitness', 'Kitchen']","[1, 10, 8, 14, 15, 4, 4, 11, 10, 13]","['Home', 'Food', 'Smart Home', 'Toys', 'Fitness', 'Kitchen', 'Electronics']",0.95
4931,"[6136, 7215, 2277, 8138, 9599]",['Food'],[3],['Food'],1.0
4940,"[6136, 7215, 2277, 8138, 9599]",['Food'],"[10, 3, 3, 6]",['Food'],0.95
4943,"[3337, 193, 9822, 2127, 5314]",['Smart Home'],[8],['Smart Home'],0.95
4945,"[813, 7693, 9921, 4727, 3455]","['Toys', 'Kitchen']","[2, 1, 1, 2]","['Kitchen', 'Toys']",1.0
4952,"[7693, 9921, 3455, 9504, 7500]",['Kitchen'],[4],['Kitchen'],1.0
4953,"[3337, 193, 9822, 2127, 6136]","['Food', 'Smart Home']",[8],['Smart Home'],0.9500000000000001
4955,"[6136, 813, 7693, 7215, 9921]","['Toys', 'Food', 'Kitchen']","[1, 2, 6, 1]","['Toys', 'Kitchen', 'Food']",0.95
4960,"[6136, 7693, 3337, 7215, 9921]","['Kitchen', 'Food', 'Smart Home']","[4, 3, 8]","['Kitchen', 'Food', 'Smart Home']",0.95
4966,"[7693, 9921, 3455, 9504, 7500]",['Kitchen'],[4],['Kitchen'],1.0
4975,"[6136, 7215, 2277, 8138, 9599]",['Food'],[3],['Food'],0.95
4978,"[6136, 5369, 813, 7693, 7215]","['Toys', 'Food', 'Home', 'Kitchen']","[15, 2, 14, 1, 10, 3, 7, 10]","['Kitchen', 'Food', 'Home', 'Toys']",0.95
4986,"[6136, 813, 7693, 3337, 7215]","['Toys', 'Food', 'Kitchen', 'Smart Home']","[1, 6, 6, 1, 8, 2, 4, 15, 15]","['Toys', 'Food', 'Kitchen', 'Smart Home']",0.95
4987,"[6136, 5369, 4372, 3160, 3337]","['Home', 'Food', 'Smart Home', 'Fitness', 'Electronics']","[9, 9, 3, 5, 6, 8, 13, 14, 11]","['Home', 'Food', 'Audio', 'Smart Home', 'Fitness', 'Electronics']",0.95
4989,"[3337, 193, 9822, 2127, 6136]","['Food', 'Smart Home']",[8],['Smart Home'],0.9500000000000001
4994,"[6136, 7215, 2277, 8138, 9599]",['Food'],[9],['Food'],0.95
4997,"[3337, 193, 9822, 2127, 5314]",['Smart Home'],[8],['Smart Home'],0.95
4999,"[6136, 813, 7693, 3337, 193]","['Toys', 'Food', 'Kitchen', 'Smart Home']","[5, 2, 8, 15, 1, 3, 4, 1, 12]","['Audio', 'Food', 'Smart Home', 'Toys', 'Kitchen']",0.95
5000,"[6136, 5369, 4372, 7693, 3337]","['Home', 'Food', 'Smart Home', 'Fitness', 'Kitchen']","[2, 8, 12, 5, 14, 3, 7, 11, 9, 12]","['Home', 'Food', 'Audio', 'Smart Home', 'Fitness', 'Kitchen']",0.95
